name,address,phone,location,price,cuisine,rating
resto_tokyo_cheap_thai_1stars,resto_tokyo_cheap_thai_1stars_address,resto_tokyo_cheap_thai_1stars_phone,tokyo,cheap,thai,1stars
resto_paris_expensive_spanish_8stars,resto_paris_expensive_spanish_8stars_address,resto_paris_expensive_spanish_8stars_phone,paris,expensive,spanish,8stars
resto_bombay_moderate_spanish_3stars,resto_bombay_moderate_spanish_3stars_address,resto_bombay_moderate_spanish_3stars_phone,bombay,moderate,spanish,3stars
resto_hanoi_moderate_korean_3stars,resto_hanoi_moderate_korean_3stars_address,resto_hanoi_moderate_korean_3stars_phone,hanoi,moderate,korean,3stars
resto_rome_expensive_british_1stars,resto_rome_expensive_british_1stars_address,resto_rome_expensive_british_1stars_phone,rome,expensive,british,1stars
resto_madrid_moderate_british_2stars,resto_madrid_moderate_british_2stars_address,resto_madrid_moderate_british_2stars_phone,madrid,moderate,british,2stars
resto_rome_expensive_italian_7stars,resto_rome_expensive_italian_7stars_address,resto_rome_expensive_italian_7stars_phone,rome,expensive,italian,7stars
resto_bangkok_cheap_thai_8stars,resto_bangkok_cheap_thai_8stars_address,resto_bangkok_cheap_thai_8stars_phone,bangkok,cheap,thai,8stars
resto_paris_cheap_french_1stars,resto_paris_cheap_french_1stars_address,resto_paris_cheap_french_1stars_phone,paris,cheap,french,1stars
resto_tokyo_moderate_korean_7stars,resto_tokyo_moderate_korean_7stars_address,resto_tokyo_moderate_korean_7stars_phone,tokyo,moderate,korean,7stars
resto_bangkok_moderate_thai_5stars,resto_bangkok_moderate_thai_5stars_address,resto_bangkok_moderate_thai_5stars_phone,bangkok,moderate,thai,5stars
resto_tokyo_moderate_korean_3stars,resto_tokyo_moderate_korean_3stars_address,resto_tokyo_moderate_korean_3stars_phone,tokyo,moderate,korean,3stars
resto_beijing_expensive_vietnamese_8stars,resto_beijing_expensive_vietnamese_8stars_address,resto_beijing_expensive_vietnamese_8stars_phone,beijing,expensive,vietnamese,8stars
resto_hanoi_moderate_vietnamese_1stars,resto_hanoi_moderate_vietnamese_1stars_address,resto_hanoi_moderate_vietnamese_1stars_phone,hanoi,moderate,vietnamese,1stars
resto_paris_moderate_indian_8stars,resto_paris_moderate_indian_8stars_address,resto_paris_moderate_indian_8stars_phone,paris,moderate,indian,8stars
resto_bombay_moderate_british_7stars,resto_bombay_moderate_british_7stars_address,resto_bombay_moderate_british_7stars_phone,bombay,moderate,british,7stars
resto_bangkok_expensive_japanese_8stars,resto_bangkok_expensive_japanese_8stars_address,resto_bangkok_expensive_japanese_8stars_phone,bangkok,expensive,japanese,8stars
resto_rome_expensive_italian_2stars,resto_rome_expensive_italian_2stars_address,resto_rome_expensive_italian_2stars_phone,rome,expensive,italian,2stars
resto_beijing_cheap_cantonese_5stars,resto_beijing_cheap_cantonese_5stars_address,resto_beijing_cheap_cantonese_5stars_phone,beijing,cheap,cantonese,5stars
resto_london_expensive_indian_7stars,resto_london_expensive_indian_7stars_address,resto_london_expensive_indian_7stars_phone,london,expensive,indian,7stars
resto_london_moderate_italian_6stars,resto_london_moderate_italian_6stars_address,resto_london_moderate_italian_6stars_phone,london,moderate,italian,6stars
resto_tokyo_cheap_korean_3stars,resto_tokyo_cheap_korean_3stars_address,resto_tokyo_cheap_korean_3stars_phone,tokyo,cheap,korean,3stars
resto_seoul_moderate_korean_2stars,resto_seoul_moderate_korean_2stars_address,resto_seoul_moderate_korean_2stars_phone,seoul,moderate,korean,2stars
resto_tokyo_moderate_vietnamese_2stars,resto_tokyo_moderate_vietnamese_2stars_address,resto_tokyo_moderate_vietnamese_2stars_phone,tokyo,moderate,vietnamese,2stars
resto_madrid_expensive_british_5stars,resto_madrid_expensive_british_5stars_address,resto_madrid_expensive_british_5stars_phone,madrid,expensive,british,5stars
resto_hanoi_moderate_japanese_3stars,resto_hanoi_moderate_japanese_3stars_address,resto_hanoi_moderate_japanese_3stars_phone,hanoi,moderate,japanese,3stars
resto_bangkok_cheap_vietnamese_5stars,resto_bangkok_cheap_vietnamese_5stars_address,resto_bangkok_cheap_vietnamese_5stars_phone,bangkok,cheap,vietnamese,5stars
resto_hanoi_cheap_japanese_5stars,resto_hanoi_cheap_japanese_5stars_address,resto_hanoi_cheap_japanese_5stars_phone,hanoi,cheap,japanese,5stars
resto_tokyo_cheap_japanese_6stars,resto_tokyo_cheap_japanese_6stars_address,resto_tokyo_cheap_japanese_6stars_phone,tokyo,cheap,japanese,6stars
resto_seoul_moderate_vietnamese_4stars,resto_seoul_moderate_vietnamese_4stars_address,resto_seoul_moderate_vietnamese_4stars_phone,seoul,moderate,vietnamese,4stars
resto_bombay_cheap_indian_8stars,resto_bombay_cheap_indian_8stars_address,resto_bombay_cheap_indian_8stars_phone,bombay,cheap,indian,8stars
resto_beijing_expensive_thai_5stars,resto_beijing_expensive_thai_5stars_address,resto_beijing_expensive_thai_5stars_phone,beijing,expensive,thai,5stars
resto_paris_cheap_spanish_8stars,resto_paris_cheap_spanish_8stars_address,resto_paris_cheap_spanish_8stars_phone,paris,cheap,spanish,8stars
resto_rome_cheap_french_7stars,resto_rome_cheap_french_7stars_address,resto_rome_cheap_french_7stars_phone,rome,cheap,french,7stars
resto_london_cheap_indian_5stars,resto_london_cheap_indian_5stars_address,resto_london_cheap_indian_5stars_phone,london,cheap,indian,5stars
resto_bangkok_expensive_thai_2stars,resto_bangkok_expensive_thai_2stars_address,resto_bangkok_expensive_thai_2stars_phone,bangkok,expensive,thai,2stars
resto_tokyo_expensive_korean_2stars,resto_tokyo_expensive_korean_2stars_address,resto_tokyo_expensive_korean_2stars_phone,tokyo,expensive,korean,2stars
resto_hanoi_moderate_cantonese_8stars,resto_hanoi_moderate_cantonese_8stars_address,resto_hanoi_moderate_cantonese_8stars_phone,hanoi,moderate,cantonese,8stars
resto_rome_expensive_british_2stars,resto_rome_expensive_british_2stars_address,resto_rome_expensive_british_2stars_phone,rome,expensive,british,2stars
resto_seoul_cheap_thai_3stars,resto_seoul_cheap_thai_3stars_address,resto_seoul_cheap_thai_3stars_phone,seoul,cheap,thai,3stars
resto_tokyo_expensive_vietnamese_7stars,resto_tokyo_expensive_vietnamese_7stars_address,resto_tokyo_expensive_vietnamese_7stars_phone,tokyo,expensive,vietnamese,7stars
resto_rome_cheap_italian_4stars,resto_rome_cheap_italian_4stars_address,resto_rome_cheap_italian_4stars_phone,rome,cheap,italian,4stars
resto_bangkok_cheap_vietnamese_6stars,resto_bangkok_cheap_vietnamese_6stars_address,resto_bangkok_cheap_vietnamese_6stars_phone,bangkok,cheap,vietnamese,6stars
resto_hanoi_moderate_cantonese_7stars,resto_hanoi_moderate_cantonese_7stars_address,resto_hanoi_moderate_cantonese_7stars_phone,hanoi,moderate,cantonese,7stars
resto_bombay_moderate_indian_8stars,resto_bombay_moderate_indian_8stars_address,resto_bombay_moderate_indian_8stars_phone,bombay,moderate,indian,8stars
resto_madrid_cheap_french_2stars,resto_madrid_cheap_french_2stars_address,resto_madrid_cheap_french_2stars_phone,madrid,cheap,french,2stars
resto_bangkok_cheap_japanese_7stars,resto_bangkok_cheap_japanese_7stars_address,resto_bangkok_cheap_japanese_7stars_phone,bangkok,cheap,japanese,7stars
resto_seoul_expensive_thai_5stars,resto_seoul_expensive_thai_5stars_address,resto_seoul_expensive_thai_5stars_phone,seoul,expensive,thai,5stars
resto_paris_moderate_french_1stars,resto_paris_moderate_french_1stars_address,resto_paris_moderate_french_1stars_phone,paris,moderate,french,1stars
resto_seoul_moderate_vietnamese_8stars,resto_seoul_moderate_vietnamese_8stars_address,resto_seoul_moderate_vietnamese_8stars_phone,seoul,moderate,vietnamese,8stars
resto_london_cheap_italian_4stars,resto_london_cheap_italian_4stars_address,resto_london_cheap_italian_4stars_phone,london,cheap,italian,4stars
resto_bombay_cheap_spanish_8stars,resto_bombay_cheap_spanish_8stars_address,resto_bombay_cheap_spanish_8stars_phone,bombay,cheap,spanish,8stars
resto_bangkok_expensive_korean_5stars,resto_bangkok_expensive_korean_5stars_address,resto_bangkok_expensive_korean_5stars_phone,bangkok,expensive,korean,5stars
resto_london_cheap_spanish_5stars,resto_london_cheap_spanish_5stars_address,resto_london_cheap_spanish_5stars_phone,london,cheap,spanish,5stars
resto_hanoi_moderate_thai_7stars,resto_hanoi_moderate_thai_7stars_address,resto_hanoi_moderate_thai_7stars_phone,hanoi,moderate,thai,7stars
resto_paris_expensive_british_4stars,resto_paris_expensive_british_4stars_address,resto_paris_expensive_british_4stars_phone,paris,expensive,british,4stars
resto_bangkok_expensive_japanese_4stars,resto_bangkok_expensive_japanese_4stars_address,resto_bangkok_expensive_japanese_4stars_phone,bangkok,expensive,japanese,4stars
resto_paris_cheap_french_6stars,resto_paris_cheap_french_6stars_address,resto_paris_cheap_french_6stars_phone,paris,cheap,french,6stars
resto_london_moderate_italian_2stars,resto_london_moderate_italian_2stars_address,resto_london_moderate_italian_2stars_phone,london,moderate,italian,2stars
resto_madrid_cheap_french_1stars,resto_madrid_cheap_french_1stars_address,resto_madrid_cheap_french_1stars_phone,madrid,cheap,french,1stars
resto_bombay_cheap_french_8stars,resto_bombay_cheap_french_8stars_address,resto_bombay_cheap_french_8stars_phone,bombay,cheap,french,8stars
resto_bangkok_expensive_korean_7stars,resto_bangkok_expensive_korean_7stars_address,resto_bangkok_expensive_korean_7stars_phone,bangkok,expensive,korean,7stars
resto_london_moderate_spanish_8stars,resto_london_moderate_spanish_8stars_address,resto_london_moderate_spanish_8stars_phone,london,moderate,spanish,8stars
resto_madrid_moderate_french_1stars,resto_madrid_moderate_french_1stars_address,resto_madrid_moderate_french_1stars_phone,madrid,moderate,french,1stars
resto_paris_moderate_italian_7stars,resto_paris_moderate_italian_7stars_address,resto_paris_moderate_italian_7stars_phone,paris,moderate,italian,7stars
resto_beijing_expensive_japanese_2stars,resto_beijing_expensive_japanese_2stars_address,resto_beijing_expensive_japanese_2stars_phone,beijing,expensive,japanese,2stars
resto_bombay_expensive_spanish_4stars,resto_bombay_expensive_spanish_4stars_address,resto_bombay_expensive_spanish_4stars_phone,bombay,expensive,spanish,4stars
resto_madrid_moderate_british_5stars,resto_madrid_moderate_british_5stars_address,resto_madrid_moderate_british_5stars_phone,madrid,moderate,british,5stars
resto_london_cheap_british_6stars,resto_london_cheap_british_6stars_address,resto_london_cheap_british_6stars_phone,london,cheap,british,6stars
resto_bombay_cheap_french_5stars,resto_bombay_cheap_french_5stars_address,resto_bombay_cheap_french_5stars_phone,bombay,cheap,french,5stars
resto_bombay_expensive_british_6stars,resto_bombay_expensive_british_6stars_address,resto_bombay_expensive_british_6stars_phone,bombay,expensive,british,6stars
resto_paris_moderate_indian_6stars,resto_paris_moderate_indian_6stars_address,resto_paris_moderate_indian_6stars_phone,paris,moderate,indian,6stars
resto_paris_moderate_indian_1stars,resto_paris_moderate_indian_1stars_address,resto_paris_moderate_indian_1stars_phone,paris,moderate,indian,1stars
resto_tokyo_cheap_japanese_4stars,resto_tokyo_cheap_japanese_4stars_address,resto_tokyo_cheap_japanese_4stars_phone,tokyo,cheap,japanese,4stars
resto_bombay_expensive_british_7stars,resto_bombay_expensive_british_7stars_address,resto_bombay_expensive_british_7stars_phone,bombay,expensive,british,7stars
resto_seoul_moderate_korean_8stars,resto_seoul_moderate_korean_8stars_address,resto_seoul_moderate_korean_8stars_phone,seoul,moderate,korean,8stars
resto_beijing_moderate_cantonese_7stars,resto_beijing_moderate_cantonese_7stars_address,resto_beijing_moderate_cantonese_7stars_phone,beijing,moderate,cantonese,7stars
resto_hanoi_moderate_korean_6stars,resto_hanoi_moderate_korean_6stars_address,resto_hanoi_moderate_korean_6stars_phone,hanoi,moderate,korean,6stars
resto_rome_expensive_spanish_5stars,resto_rome_expensive_spanish_5stars_address,resto_rome_expensive_spanish_5stars_phone,rome,expensive,spanish,5stars
resto_bangkok_expensive_vietnamese_8stars,resto_bangkok_expensive_vietnamese_8stars_address,resto_bangkok_expensive_vietnamese_8stars_phone,bangkok,expensive,vietnamese,8stars
resto_bombay_expensive_indian_3stars,resto_bombay_expensive_indian_3stars_address,resto_bombay_expensive_indian_3stars_phone,bombay,expensive,indian,3stars
resto_bangkok_moderate_japanese_3stars,resto_bangkok_moderate_japanese_3stars_address,resto_bangkok_moderate_japanese_3stars_phone,bangkok,moderate,japanese,3stars
resto_london_expensive_french_5stars,resto_london_expensive_french_5stars_address,resto_london_expensive_french_5stars_phone,london,expensive,french,5stars
resto_hanoi_cheap_japanese_7stars,resto_hanoi_cheap_japanese_7stars_address,resto_hanoi_cheap_japanese_7stars_phone,hanoi,cheap,japanese,7stars
resto_beijing_moderate_vietnamese_6stars,resto_beijing_moderate_vietnamese_6stars_address,resto_beijing_moderate_vietnamese_6stars_phone,beijing,moderate,vietnamese,6stars
resto_tokyo_expensive_korean_1stars,resto_tokyo_expensive_korean_1stars_address,resto_tokyo_expensive_korean_1stars_phone,tokyo,expensive,korean,1stars
resto_beijing_expensive_thai_1stars,resto_beijing_expensive_thai_1stars_address,resto_beijing_expensive_thai_1stars_phone,beijing,expensive,thai,1stars
resto_tokyo_expensive_cantonese_8stars,resto_tokyo_expensive_cantonese_8stars_address,resto_tokyo_expensive_cantonese_8stars_phone,tokyo,expensive,cantonese,8stars
resto_rome_cheap_british_5stars,resto_rome_cheap_british_5stars_address,resto_rome_cheap_british_5stars_phone,rome,cheap,british,5stars
resto_london_cheap_french_6stars,resto_london_cheap_french_6stars_address,resto_london_cheap_french_6stars_phone,london,cheap,french,6stars
resto_beijing_moderate_vietnamese_8stars,resto_beijing_moderate_vietnamese_8stars_address,resto_beijing_moderate_vietnamese_8stars_phone,beijing,moderate,vietnamese,8stars
resto_bombay_cheap_british_7stars,resto_bombay_cheap_british_7stars_address,resto_bombay_cheap_british_7stars_phone,bombay,cheap,british,7stars
resto_beijing_cheap_cantonese_7stars,resto_beijing_cheap_cantonese_7stars_address,resto_beijing_cheap_cantonese_7stars_phone,beijing,cheap,cantonese,7stars
resto_london_expensive_indian_8stars,resto_london_expensive_indian_8stars_address,resto_london_expensive_indian_8stars_phone,london,expensive,indian,8stars
resto_paris_moderate_spanish_1stars,resto_paris_moderate_spanish_1stars_address,resto_paris_moderate_spanish_1stars_phone,paris,moderate,spanish,1stars
resto_madrid_moderate_french_3stars,resto_madrid_moderate_french_3stars_address,resto_madrid_moderate_french_3stars_phone,madrid,moderate,french,3stars
resto_bangkok_cheap_japanese_2stars,resto_bangkok_cheap_japanese_2stars_address,resto_bangkok_cheap_japanese_2stars_phone,bangkok,cheap,japanese,2stars
resto_bangkok_expensive_thai_6stars,resto_bangkok_expensive_thai_6stars_address,resto_bangkok_expensive_thai_6stars_phone,bangkok,expensive,thai,6stars
resto_tokyo_expensive_thai_3stars,resto_tokyo_expensive_thai_3stars_address,resto_tokyo_expensive_thai_3stars_phone,tokyo,expensive,thai,3stars
resto_rome_cheap_italian_8stars,resto_rome_cheap_italian_8stars_address,resto_rome_cheap_italian_8stars_phone,rome,cheap,italian,8stars
resto_beijing_expensive_vietnamese_1stars,resto_beijing_expensive_vietnamese_1stars_address,resto_beijing_expensive_vietnamese_1stars_phone,beijing,expensive,vietnamese,1stars
resto_rome_moderate_spanish_4stars,resto_rome_moderate_spanish_4stars_address,resto_rome_moderate_spanish_4stars_phone,rome,moderate,spanish,4stars
resto_seoul_cheap_korean_8stars,resto_seoul_cheap_korean_8stars_address,resto_seoul_cheap_korean_8stars_phone,seoul,cheap,korean,8stars
resto_paris_expensive_italian_4stars,resto_paris_expensive_italian_4stars_address,resto_paris_expensive_italian_4stars_phone,paris,expensive,italian,4stars
resto_rome_cheap_indian_7stars,resto_rome_cheap_indian_7stars_address,resto_rome_cheap_indian_7stars_phone,rome,cheap,indian,7stars
resto_paris_cheap_indian_3stars,resto_paris_cheap_indian_3stars_address,resto_paris_cheap_indian_3stars_phone,paris,cheap,indian,3stars
resto_paris_cheap_italian_5stars,resto_paris_cheap_italian_5stars_address,resto_paris_cheap_italian_5stars_phone,paris,cheap,italian,5stars
resto_paris_expensive_indian_2stars,resto_paris_expensive_indian_2stars_address,resto_paris_expensive_indian_2stars_phone,paris,expensive,indian,2stars
resto_bombay_moderate_british_1stars,resto_bombay_moderate_british_1stars_address,resto_bombay_moderate_british_1stars_phone,bombay,moderate,british,1stars
resto_beijing_expensive_japanese_6stars,resto_beijing_expensive_japanese_6stars_address,resto_beijing_expensive_japanese_6stars_phone,beijing,expensive,japanese,6stars
resto_seoul_cheap_korean_5stars,resto_seoul_cheap_korean_5stars_address,resto_seoul_cheap_korean_5stars_phone,seoul,cheap,korean,5stars
